,0,HEAT,COOL,LIGHTING,DISCOMFORT,T_m,T_a
971,2013-02-10 11:00:00,24.118463645,0.0,0.0,1.0,-2.23481282645,-3.6
972,2013-02-10 12:00:00,24.1517214212,0.0,0.0,1.0,-2.26175999916,-3.1
973,2013-02-10 13:00:00,24.172278974,0.0,0.0,1.0,-2.2785240552,-2.8
974,2013-02-10 14:00:00,24.1892086685,0.0,0.0,1.0,-2.29556024667,-2.9
975,2013-02-10 15:00:00,24.2162673602,0.0,0.0,1.0,-2.32857691676,-3.5
976,2013-02-10 16:00:00,24.2534246935,0.0,0.0,1.0,-2.36817673801,-3.6
977,2013-02-10 17:00:00,24.3214087123,0.0,0.40131,1.0,-2.45297171952,-4.8
978,2013-02-10 18:00:00,24.4359725804,0.0,0.40131,1.0,-2.58524992253,-6.7
979,2013-02-10 19:00:00,24.5228645718,0.0,0.0,0.0,-2.64528242682,-5.6
980,2013-02-10 20:00:00,24.5696711868,0.0,0.0,0.0,-2.6842065791,-4.6
981,2013-02-10 21:00:00,24.604366626,0.0,0.0,0.0,-2.71638175879,-4.3
982,2013-02-10 22:00:00,24.6361403601,0.0,0.0,0.0,-2.74791623642,-4.3
983,2013-02-10 23:00:00,24.6710244475,0.0,0.0,0.0,-2.78479664893,-4.6
984,2013-02-11 00:00:00,24.708692395,0.0,0.0,0.0,-2.82293395731,-4.7
985,2013-02-11 01:00:00,24.7513446177,0.0,0.0,0.0,-2.86827701178,-5.1
986,2013-02-11 02:00:00,24.7948742456,0.0,0.0,0.0,-2.91072586033,-5.0
987,2013-02-11 03:00:00,24.8392888396,0.0,0.0,0.0,-2.95631201376,-5.2
988,2013-02-11 04:00:00,24.8818108462,0.0,0.0,0.0,-2.99700782756,-5.0
989,2013-02-11 05:00:00,24.9219989035,0.0,0.0,0.0,-3.03689326851,-5.0
990,2013-02-11 06:00:00,24.9613866989,0.0,0.0,0.0,-3.0759844735,-5.0
991,2013-02-11 07:00:00,25.001563438,0.0,0.40131,1.0,-3.11678864665,-4.8
992,2013-02-11 08:00:00,25.0422884907,0.0,0.0,1.0,-3.15744713522,-4.6
993,2013-02-11 09:00:00,25.0753710376,0.0,0.0,1.0,-3.18602608564,-4.2
994,2013-02-11 10:00:00,25.0897047936,0.0,0.0,1.0,-3.19189163942,-3.4
995,2013-02-11 11:00:00,25.0822784636,0.0,0.0,1.0,-3.17657115228,-2.7
996,2013-02-11 12:00:00,25.0594400772,0.0,0.0,1.0,-3.14926941347,-2.3
997,2013-02-11 13:00:00,25.0248545921,0.0,0.0,1.0,-3.11035959178,-1.9
998,2013-02-11 14:00:00,24.9826737745,0.0,0.0,1.0,-3.06621565579,-1.5
999,2013-02-11 15:00:00,24.9410080072,0.0,0.0,1.0,-3.02602306129,-1.6
1000,2013-02-11 16:00:00,24.896199566,0.0,0.40131,1.0,-2.97849345353,-1.5
1001,2013-02-11 17:00:00,24.8417516714,0.0,0.40131,1.0,-2.91996624739,-1.3
1002,2013-02-11 18:00:00,24.7922154501,0.0,0.40131,1.0,-2.87573989166,-1.5
1003,2013-02-11 19:00:00,24.7635657104,0.0,0.0,0.0,-2.85631005246,-1.9
1004,2013-02-11 20:00:00,24.7481213563,0.0,0.0,0.0,-2.84324099697,-2.2
1005,2013-02-11 21:00:00,24.7389584232,0.0,0.0,0.0,-2.83640606336,-2.5
1006,2013-02-11 22:00:00,24.739694891,0.0,0.0,0.0,-2.84165499071,-3.1
1007,2013-02-11 23:00:00,24.7486213896,0.0,0.0,0.0,-2.85277327525,-3.4
1008,2013-02-12 00:00:00,24.7558578913,0.0,0.0,0.0,-2.85769628347,-3.1
1009,2013-02-12 01:00:00,24.761967163,0.0,0.0,0.0,-2.86451255308,-3.2
1010,2013-02-12 02:00:00,24.769946074,0.0,0.0,0.0,-2.8731843837,-3.3
1011,2013-02-12 03:00:00,24.7810050816,0.0,0.0,0.0,-2.88566611857,-3.5
1012,2013-02-12 04:00:00,24.7970741449,0.0,0.0,0.0,-2.90387318425,-3.8
1013,2013-02-12 05:00:00,24.8163017305,0.0,0.0,0.0,-2.92370898682,-3.9
1014,2013-02-12 06:00:00,24.8346423572,0.0,0.0,0.0,-2.94115850756,-3.8
1015,2013-02-12 07:00:00,24.8494499565,0.0,0.40131,1.0,-2.9543852243,-3.5
1016,2013-02-12 08:00:00,24.8603271441,0.0,0.0,1.0,-2.9638593794,-3.3
1017,2013-02-12 09:00:00,24.8661999525,0.0,0.0,1.0,-2.96759133024,-3.1
1018,2013-02-12 10:00:00,24.8629908145,0.0,0.0,1.0,-2.9602559906,-2.7
1019,2013-02-12 11:00:00,24.8493067512,0.0,0.0,1.0,-2.94280622319,-2.4
1020,2013-02-12 12:00:00,24.8302436815,0.0,0.0,1.0,-2.92278534119,-2.3
1021,2013-02-12 13:00:00,24.8086597452,0.0,0.0,1.0,-2.90027342467,-2.2
1022,2013-02-12 14:00:00,24.7882340999,0.0,0.0,1.0,-2.88107719956,-2.2
1023,2013-02-12 15:00:00,24.7745255984,0.0,0.0,1.0,-2.87063093178,-2.5
1024,2013-02-12 16:00:00,24.7633875879,0.0,0.40131,1.0,-2.85908723807,-2.5
1025,2013-02-12 17:00:00,24.7512269125,0.0,0.40131,1.0,-2.84656626413,-2.5
1026,2013-02-12 18:00:00,24.7378388948,0.0,0.40131,1.0,-2.8326574839,-2.4
1027,2013-02-12 19:00:00,24.7272592721,0.0,0.0,0.0,-2.82404200614,-2.4
1028,2013-02-12 20:00:00,24.7237420371,0.0,0.0,0.0,-2.82356325938,-2.8
1029,2013-02-12 21:00:00,24.7220215765,0.0,0.0,0.0,-2.82110275297,-2.7
1030,2013-02-12 22:00:00,24.7220871438,0.0,0.0,0.0,-2.82267382825,-2.9
1031,2013-02-12 23:00:00,24.7248863041,0.0,0.0,0.0,-2.82620491172,-3.0
1032,2013-02-13 00:00:00,24.7346117664,0.0,0.0,0.0,-2.83962214548,-3.5
1033,2013-02-13 01:00:00,24.7503569694,0.0,0.0,0.0,-2.85675478862,-3.7
1034,2013-02-13 02:00:00,24.7710189122,0.0,0.0,0.0,-2.87952014936,-4.0
1035,2013-02-13 03:00:00,24.7935002325,0.0,0.0,0.0,-2.90183218509,-4.0
1036,2013-02-13 04:00:00,24.8105431352,0.0,0.0,0.0,-2.91573475123,-3.6
1037,2013-02-13 05:00:00,24.825519928,0.0,0.0,0.0,-2.93135176946,-3.7
1038,2013-02-13 06:00:00,24.8409420947,0.0,0.0,0.0,-2.94665780711,-3.7
1039,2013-02-13 07:00:00,24.8519002932,0.0,0.40131,1.0,-2.95502074573,-3.3
1040,2013-02-13 08:00:00,24.8540748115,0.0,0.0,1.0,-2.95351249112,-2.9
1041,2013-02-13 09:00:00,24.8422770953,0.0,0.0,1.0,-2.93559809875,-2.3
1042,2013-02-13 10:00:00,24.8195129969,0.0,0.0,1.0,-2.90995104278,-2.0
1043,2013-02-13 11:00:00,24.7863046313,0.0,0.0,1.0,-2.87226583347,-1.7
1044,2013-02-13 12:00:00,24.7434929307,0.0,0.0,1.0,-2.82641055163,-1.4
1045,2013-02-13 13:00:00,24.6965794835,0.0,0.0,1.0,-2.77886887507,-1.3
1046,2013-02-13 14:00:00,24.6551629203,0.0,0.0,1.0,-2.74107067169,-1.4
1047,2013-02-13 15:00:00,24.6214530197,0.0,0.0,1.0,-2.70979110472,-1.6
1048,2013-02-13 16:00:00,24.5920108028,0.0,0.0,1.0,-2.68145469524,-1.8
1049,2013-02-13 17:00:00,24.5709157781,0.0,0.40131,1.0,-2.6646669037,-2.2
1050,2013-02-13 18:00:00,24.5653574283,0.0,0.40131,1.0,-2.66576739048,-2.7
1051,2013-02-13 19:00:00,24.5749283164,0.0,0.0,0.0,-2.68038811231,-3.4
1052,2013-02-13 20:00:00,24.6130726732,0.0,0.0,0.0,-2.73255225788,-5.3
1053,2013-02-13 21:00:00,24.6907874036,0.0,0.0,0.0,-2.82549481345,-7.4
1054,2013-02-13 22:00:00,24.7950471983,0.0,0.0,0.0,-2.93649953953,-8.4
1055,2013-02-13 23:00:00,24.9183914914,0.0,0.0,0.0,-3.06719805829,-9.5
1056,2013-02-14 00:00:00,25.0611838601,0.0,0.0,0.0,-3.21719820864,-10.6
1057,2013-02-14 01:00:00,25.2180462879,0.0,0.0,0.0,-3.37815046695,-11.3
1058,2013-02-14 02:00:00,25.3657611813,0.0,0.0,0.0,-3.51797605826,-10.4
1059,2013-02-14 03:00:00,25.5138236838,0.0,0.0,0.0,-3.6709476557,-11.2
1060,2013-02-14 04:00:00,25.6698774229,0.0,0.0,0.0,-3.82883831219,-11.6
1061,2013-02-14 05:00:00,25.8307888466,0.0,0.0,0.0,-3.99155007485,-12.0
1062,2013-02-14 06:00:00,25.9989565984,0.0,0.0,0.0,-4.16296952714,-12.6
1063,2013-02-14 07:00:00,26.1607511493,0.0,0.0,0.0,-4.31902775864,-12.0
1064,2013-02-14 08:00:00,26.2936515807,0.0,0.0,0.0,-4.43812643432,-10.3
1065,2013-02-14 09:00:00,26.3863105345,0.0,0.0,0.0,-4.5150276485,-8.3
1066,2013-02-14 10:00:00,26.4310600834,0.0,0.0,0.0,-4.54061521172,-5.8
1067,2013-02-14 11:00:00,26.4388607738,0.0,0.0,0.0,-4.53781515099,-4.4
1068,2013-02-14 12:00:00,26.4198757161,0.0,0.0,0.0,-4.50918403996,-3.1
1069,2013-02-14 13:00:00,26.3803726474,0.0,0.0,0.0,-4.46320142209,-2.2
1070,2013-02-14 14:00:00,26.3249822516,0.0,0.0,0.0,-4.40220410961,-1.4
1071,2013-02-14 15:00:00,26.2634983076,0.0,0.0,0.0,-4.34043013938,-1.3
1072,2013-02-14 16:00:00,26.2037427704,0.0,0.0,0.0,-4.28187756274,-1.4
1073,2013-02-14 17:00:00,26.1459207467,0.0,0.0,0.0,-4.22449093941,-1.4
1074,2013-02-14 18:00:00,26.0929931904,0.0,0.0,0.0,-4.17422093053,-1.7
1075,2013-02-14 19:00:00,26.0458457682,0.0,0.0,0.0,-4.12893453058,-1.9
1076,2013-02-14 20:00:00,26.0111058981,0.0,0.0,0.0,-4.1004802587,-2.7
1077,2013-02-14 21:00:00,25.979263585,0.0,0.0,0.0,-4.06661871602,-2.4
1078,2013-02-14 22:00:00,25.9395860927,0.0,0.0,0.0,-4.02347499132,-1.9
1079,2013-02-14 23:00:00,25.8944852924,0.0,0.0,0.0,-3.97720779875,-1.7
1080,2013-02-15 00:00:00,25.8475476825,0.0,0.0,0.0,-3.9298706286,-1.6
1081,2013-02-15 01:00:00,25.7920673221,0.0,0.0,0.0,-3.86953702985,-0.9
1082,2013-02-15 02:00:00,25.7299911236,0.0,0.0,0.0,-3.80642226396,-0.7
1083,2013-02-15 03:00:00,25.6564346482,0.0,0.0,0.0,-3.72664266182,0.2
1084,2013-02-15 04:00:00,25.5764027588,0.0,0.0,0.0,-3.64646041232,0.3
1085,2013-02-15 05:00:00,25.4997163072,0.0,0.0,0.0,-3.57185741207,0.1
1086,2013-02-15 06:00:00,25.4247964318,0.0,0.0,0.0,-3.49674868317,0.2
1087,2013-02-15 07:00:00,25.3359658263,0.0,0.40131,1.0,-3.39978642265,0.6
1088,2013-02-15 08:00:00,25.222424655,0.0,0.0,1.0,-3.27643615676,1.1
1089,2013-02-15 09:00:00,25.0925989064,0.0,0.0,1.0,-3.14276099086,1.6
1090,2013-02-15 10:00:00,24.9560642307,0.0,0.0,1.0,-3.00452645023,1.9
1091,2013-02-15 11:00:00,24.800858607,0.0,0.0,1.0,-2.83931134443,2.3
1092,2013-02-15 12:00:00,24.6310550344,0.0,0.0,1.0,-2.66678361394,2.7
1093,2013-02-15 13:00:00,24.4658077175,0.0,0.0,1.0,-2.50585865497,2.5
1094,2013-02-15 14:00:00,24.3197963316,0.0,0.0,1.0,-2.36863569856,2.5
1095,2013-02-15 15:00:00,24.1814940922,0.0,0.0,1.0,-2.22969186825,2.7
1096,2013-02-15 16:00:00,24.0333495221,0.0,0.0,1.0,-2.07615138331,2.7
1097,2013-02-15 17:00:00,23.8737916542,0.0,0.40131,1.0,-1.91309916801,2.6
1098,2013-02-15 18:00:00,23.7307613933,0.0,0.40131,1.0,-1.78187772321,2.3
1099,2013-02-15 19:00:00,23.6321963465,0.0,0.0,0.0,-1.70258687476,2.2
1100,2013-02-15 20:00:00,23.5588855484,0.0,0.0,0.0,-1.63284011096,1.8
1101,2013-02-15 21:00:00,23.490009006,0.0,0.0,0.0,-1.56448220951,1.8
1102,2013-02-15 22:00:00,23.4262470588,0.0,0.0,0.0,-1.5034593928,1.5
1103,2013-02-15 23:00:00,23.3672333031,0.0,0.0,0.0,-1.44564301201,1.4
1104,2013-02-16 00:00:00,23.311385977,0.0,0.0,0.0,-1.39096921761,1.3
1105,2013-02-16 01:00:00,23.2598897148,0.0,0.0,0.0,-1.34136672441,1.1
1106,2013-02-16 02:00:00,23.2109061055,0.0,0.0,0.0,-1.29275196212,1.1
1107,2013-02-16 03:00:00,23.1641455905,0.0,0.0,0.0,-1.24709655505,1.0
1108,2013-02-16 04:00:00,23.1203075072,0.0,0.0,0.0,-1.20434157376,0.9
1109,2013-02-16 05:00:00,23.0780859744,0.0,0.0,0.0,-1.16243796938,0.9
1110,2013-02-16 06:00:00,23.037952883,0.0,0.0,0.0,-1.1233600814,0.8
1111,2013-02-16 07:00:00,22.9933397859,0.0,0.40131,1.0,-1.07547099117,0.9
1112,2013-02-16 08:00:00,22.93119267,0.0,0.0,1.0,-1.0048709667,1.5
1113,2013-02-16 09:00:00,22.8583679597,0.0,0.0,1.0,-0.930723769113,1.7
1114,2013-02-16 10:00:00,22.7854955245,0.0,0.0,1.0,-0.858609129452,1.7
1115,2013-02-16 11:00:00,22.7046968601,0.0,0.0,1.0,-0.772689320505,1.9
1116,2013-02-16 12:00:00,22.6145932222,0.0,0.0,1.0,-0.680101756812,2.2
1117,2013-02-16 13:00:00,22.5120891554,0.0,0.0,1.0,-0.571710294291,2.8
1118,2013-02-16 14:00:00,22.4120235403,0.0,0.0,1.0,-0.476542135696,2.9
1119,2013-02-16 15:00:00,22.3133338472,0.0,0.0,1.0,-0.375759030139,3.2
1120,2013-02-16 16:00:00,22.2156486116,0.0,0.0,1.0,-0.279961250955,2.7
1121,2013-02-16 17:00:00,22.1278645225,0.0,0.40131,1.0,-0.196974640281,2.1
1122,2013-02-16 18:00:00,22.0677188464,0.0,0.40131,1.0,-0.150349776425,1.3
1123,2013-02-16 19:00:00,22.0497215687,0.0,0.0,0.0,-0.149347164902,-0.1
1124,2013-02-16 20:00:00,22.059960651,0.0,0.0,0.0,-0.166286154423,-1.0
1125,2013-02-16 21:00:00,22.0841744178,0.0,0.0,0.0,-0.194835596458,-1.6
1126,2013-02-16 22:00:00,22.1173584008,0.0,0.0,0.0,-0.230781707087,-2.0
1127,2013-02-16 23:00:00,22.1653328879,0.0,0.0,0.0,-0.285924954381,-3.0
1128,2013-02-17 00:00:00,22.21978812,0.0,0.0,0.0,-0.339970138106,-3.0
1129,2013-02-17 01:00:00,22.2556913688,0.0,0.0,0.0,-0.365061023303,-1.6
1130,2013-02-17 02:00:00,22.261753891,0.0,0.0,0.0,-0.359782881962,-0.1
1131,2013-02-17 03:00:00,22.2565416043,0.0,0.0,0.0,-0.354609843874,-0.1
1132,2013-02-17 04:00:00,22.2501854224,0.0,0.0,0.0,-0.347548523225,0.0
1133,2013-02-17 05:00:00,22.2407168307,0.0,0.0,0.0,-0.336645228349,0.2
1134,2013-02-17 06:00:00,22.2287018876,0.0,0.0,0.0,-0.323967757109,0.3
1135,2013-02-17 07:00:00,22.2132263541,0.0,0.40131,1.0,-0.306832815305,0.4
1136,2013-02-17 08:00:00,22.1878037915,0.0,0.0,1.0,-0.276491792589,0.8
1137,2013-02-17 09:00:00,22.1476690094,0.0,0.0,1.0,-0.23053500954,1.4
1138,2013-02-17 10:00:00,22.0956254021,0.0,0.0,1.0,-0.17487302699,1.8
1139,2013-02-17 11:00:00,22.0323688755,0.0,0.0,1.0,-0.107134298451,2.0
1140,2013-02-17 12:00:00,21.960091,0.0,0.0,1.0,-0.0321615461227,2.3
1141,2013-02-17 13:00:00,21.8807204773,0.0,0.0,1.0,0.0498199186478,2.6
1142,2013-02-17 14:00:00,21.8028981056,0.0,0.0,1.0,0.125209151032,2.8
1143,2013-02-17 15:00:00,21.730524221,0.0,0.0,1.0,0.195790531128,2.7
1144,2013-02-17 16:00:00,21.6572233312,0.0,0.0,1.0,0.270672186536,2.6
1145,2013-02-17 17:00:00,21.5805284115,0.0,0.40131,1.0,0.348406376219,2.5
1146,2013-02-17 18:00:00,21.5095444282,0.0,0.40131,1.0,0.415420043039,2.5
1147,2013-02-17 19:00:00,21.4623139822,0.0,0.0,0.0,0.450956257044,2.2
1148,2013-02-17 20:00:00,21.4297165232,0.0,0.0,0.0,0.481802255139,2.0
1149,2013-02-17 21:00:00,21.401750761,0.0,0.0,0.0,0.50805143326,1.8
1150,2013-02-17 22:00:00,21.3770767776,0.0,0.0,0.0,0.531786620459,1.7
1151,2013-02-17 23:00:00,21.3573807928,0.0,0.0,0.0,0.549075291856,1.4
1152,2013-02-18 00:00:00,21.3465462657,0.0,0.0,0.0,0.556063230659,0.9
1153,2013-02-18 01:00:00,21.3421408888,0.0,0.0,0.0,0.55892943333,0.7
1154,2013-02-18 02:00:00,21.3455488831,0.0,0.0,0.0,0.551782097002,0.2
1155,2013-02-18 03:00:00,21.3488639816,0.0,0.0,0.0,0.55075096378,0.5
1156,2013-02-18 04:00:00,21.3448915009,0.0,0.0,0.0,0.557705535047,0.9
1157,2013-02-18 05:00:00,21.3405190752,0.0,0.0,0.0,0.560539034627,0.7
1158,2013-02-18 06:00:00,21.3427116774,0.0,0.0,0.0,0.555350939325,0.3
1159,2013-02-18 07:00:00,21.3454702944,0.0,0.40131,1.0,0.554040887717,0.5
1160,2013-02-18 08:00:00,21.3382920406,0.0,0.0,1.0,0.566265729057,1.0
1161,2013-02-18 09:00:00,21.3211196766,0.0,0.0,1.0,0.586379198657,1.3
1162,2013-02-18 10:00:00,21.2979135403,0.0,0.0,1.0,0.611423802598,1.5
1163,2013-02-18 11:00:00,21.245804241,0.0,0.0,1.0,0.679589330921,2.8
1164,2013-02-18 12:00:00,21.165290595,0.0,0.0,1.0,0.767434014408,3.5
1165,2013-02-18 13:00:00,21.0713453729,0.0,0.0,1.0,0.865001106507,3.9
1166,2013-02-18 14:00:00,20.9793817576,0.0,0.0,1.0,0.953680420636,4.1
1167,2013-02-18 15:00:00,20.8956655106,0.0,0.0,1.0,1.03444632137,3.9
1168,2013-02-18 16:00:00,20.8232316577,0.0,0.0,1.0,1.10189478891,3.2
1169,2013-02-18 17:00:00,20.7828238709,0.0,0.40131,1.0,1.12623694378,1.8
1170,2013-02-18 18:00:00,20.780138796,0.0,0.40131,1.0,1.11607594795,0.8
1171,2013-02-18 19:00:00,20.8003445625,0.0,0.0,0.0,1.08986902102,-0.2
1172,2013-02-18 20:00:00,20.8374536934,0.0,0.0,0.0,1.04626231465,-1.1
1173,2013-02-18 21:00:00,20.9004793189,0.0,0.0,0.0,0.971663259106,-2.7
1174,2013-02-18 22:00:00,20.9641661144,0.0,0.0,0.0,0.914480032472,-1.9
1175,2013-02-18 23:00:00,21.0368558062,0.0,0.0,0.0,0.832548683651,-3.2
1176,2013-02-19 00:00:00,21.1227556567,0.0,0.0,0.0,0.744283656357,-3.6
1177,2013-02-19 01:00:00,21.2161578483,0.0,0.0,0.0,0.647819779778,-4.1
1178,2013-02-19 02:00:00,21.3176565933,0.0,0.0,0.0,0.543320317019,-4.6
1179,2013-02-19 03:00:00,21.423347604,0.0,0.0,0.0,0.436919158841,-4.8
1180,2013-02-19 04:00:00,21.5271735214,0.0,0.0,0.0,0.334628052275,-4.7
1181,2013-02-19 05:00:00,21.628188355,0.0,0.0,0.0,0.234373861252,-4.7
1182,2013-02-19 06:00:00,21.7309347488,0.0,0.0,0.0,0.130142146114,-5.0
1183,2013-02-19 07:00:00,21.8281687941,0.0,0.0,1.0,0.0371231458988,-3.8
1184,2013-02-19 08:00:00,21.8978997269,0.0,0.0,1.0,-0.0187194337502,-2.0
1185,2013-02-19 09:00:00,21.9201168352,0.0,0.0,1.0,-0.0209475349349,-0.1
1186,2013-02-19 10:00:00,21.8879219904,0.0,0.0,1.0,0.0317103841198,1.9
1187,2013-02-19 11:00:00,21.8044165183,0.0,0.0,1.0,0.133504732722,3.3
1188,2013-02-19 12:00:00,21.6889769415,0.0,0.0,1.0,0.257045437317,4.1
1189,2013-02-19 13:00:00,21.5541703318,0.0,0.0,1.0,0.398540578443,4.8
1190,2013-02-19 14:00:00,21.4206304272,0.0,0.0,1.0,0.527419199622,5.1
1191,2013-02-19 15:00:00,21.2888098325,0.0,0.0,1.0,0.660988680676,5.4
1192,2013-02-19 16:00:00,21.1561671362,0.0,0.0,1.0,0.793017186924,4.9
1193,2013-02-19 17:00:00,21.038971773,0.0,0.40131,1.0,0.901354233578,3.9
1194,2013-02-19 18:00:00,20.9498140338,0.0,0.40131,1.0,0.979177207694,3.4
1195,2013-02-19 19:00:00,20.8943615589,0.0,0.0,0.0,1.02140900141,3.1
1196,2013-02-19 20:00:00,20.8563997473,0.0,0.0,0.0,1.05682595771,2.8
1197,2013-02-19 21:00:00,20.831406181,0.0,0.0,0.0,1.07560731547,2.0
1198,2013-02-19 22:00:00,20.8166022172,0.0,0.0,0.0,1.08804080267,1.7
1199,2013-02-19 23:00:00,20.8055715482,0.0,0.0,0.0,1.09823540983,1.6
1200,2013-02-20 00:00:00,20.7979995122,0.0,0.0,0.0,1.10424442669,1.4
1201,2013-02-20 01:00:00,20.7933131562,0.0,0.0,0.0,1.10814249352,1.3
1202,2013-02-20 02:00:00,20.7907114122,0.0,0.0,0.0,1.10997164553,1.2
1203,2013-02-20 03:00:00,20.7914004566,0.0,0.0,0.0,1.10778178796,1.0
1204,2013-02-20 04:00:00,20.7948106787,0.0,0.0,0.0,1.10364424397,0.9
1205,2013-02-20 05:00:00,20.8013919734,0.0,0.0,0.0,1.09560650479,0.7
1206,2013-02-20 06:00:00,20.8055863653,0.0,0.0,0.0,1.09370269924,1.0
1207,2013-02-20 07:00:00,20.8047201834,0.0,0.40131,1.0,1.09621855447,1.2
1208,2013-02-20 08:00:00,20.7985587377,0.0,0.40131,1.0,1.10454595461,1.4
1209,2013-02-20 09:00:00,20.7903745049,0.0,0.0,1.0,1.11264508013,1.4
1210,2013-02-20 10:00:00,20.7789761582,0.0,0.0,1.0,1.12600468285,1.6
1211,2013-02-20 11:00:00,20.772549206,0.0,0.0,1.0,1.12830934553,1.2
1212,2013-02-20 12:00:00,20.7839698796,0.0,0.0,1.0,1.10873998417,0.5
1213,2013-02-20 13:00:00,20.8031567915,0.0,0.0,1.0,1.08978013132,0.5
1214,2013-02-20 14:00:00,20.8220787894,0.0,0.0,1.0,1.07087155331,0.4
1215,2013-02-20 15:00:00,20.842381517,0.0,0.0,1.0,1.04974005903,0.3
1216,2013-02-20 16:00:00,20.8707753044,0.0,0.0,1.0,1.01704479084,0.0
1217,2013-02-20 17:00:00,20.9095960009,0.0,0.40131,1.0,0.974607788056,-0.2
1218,2013-02-20 18:00:00,20.9522565562,0.0,0.40131,1.0,0.931794169676,-0.4
1219,2013-02-20 19:00:00,20.9860701422,0.0,0.0,0.0,0.903282954011,-0.5
1220,2013-02-20 20:00:00,21.0167210014,0.0,0.0,0.0,0.871356894357,-0.7
1221,2013-02-20 21:00:00,21.0519917851,0.0,0.0,0.0,0.834092697358,-1.0
1222,2013-02-20 22:00:00,21.0912864158,0.0,0.0,0.0,0.793587953865,-1.2
1223,2013-02-20 23:00:00,21.1337811612,0.0,0.0,0.0,0.749907192651,-1.4
1224,2013-02-21 00:00:00,21.1794122974,0.0,0.0,0.0,0.703113657531,-1.6
1225,2013-02-21 01:00:00,21.2293650571,0.0,0.0,0.0,0.651278040051,-1.9
1226,2013-02-21 02:00:00,21.2830493025,0.0,0.0,0.0,0.596492035738,-2.1
1227,2013-02-21 03:00:00,21.3396471232,0.0,0.0,0.0,0.538814395437,-2.3
1228,2013-02-21 04:00:00,21.3978528141,0.0,0.0,0.0,0.480293992992,-2.4
1229,2013-02-21 05:00:00,21.4581384393,0.0,0.0,0.0,0.418956317364,-2.6
1230,2013-02-21 06:00:00,21.521206187,0.0,0.0,0.0,0.354857468714,-2.8
1231,2013-02-21 07:00:00,21.5845052825,0.0,0.0,0.0,0.292035015886,-2.8
1232,2013-02-21 08:00:00,21.6465439077,0.0,0.0,0.0,0.230463542102,-2.8
1233,2013-02-21 09:00:00,21.7023564135,0.0,0.0,0.0,0.178083308311,-2.4
1234,2013-02-21 10:00:00,21.7515877315,0.0,0.0,0.0,0.130728704201,-2.2
1235,2013-02-21 11:00:00,21.7946084369,0.0,0.0,0.0,0.0902909476651,-1.9
1236,2013-02-21 12:00:00,21.8307985953,0.0,0.0,0.0,0.0566323040092,-1.6
1237,2013-02-21 13:00:00,21.8627895972,0.0,0.0,0.0,0.0256351954368,-1.5
1238,2013-02-21 14:00:00,21.8921522717,0.0,0.0,0.0,-0.00275337701148,-1.4
1239,2013-02-21 15:00:00,21.9201866436,0.0,0.0,0.0,-0.0305766498317,-1.4
1240,2013-02-21 16:00:00,21.9514058304,0.0,0.0,0.0,-0.0638197584999,-1.7
1241,2013-02-21 17:00:00,21.9867295434,0.0,0.0,0.0,-0.100383485308,-1.9
1242,2013-02-21 18:00:00,22.0278278179,0.0,0.0,0.0,-0.144184292826,-2.3
1243,2013-02-21 19:00:00,22.0735775027,0.0,0.0,0.0,-0.191095483775,-2.5
1244,2013-02-21 20:00:00,22.1248941373,0.0,0.0,0.0,-0.245037707116,-2.9
1245,2013-02-21 21:00:00,22.1794110176,0.0,0.0,0.0,-0.299897075693,-3.0
1246,2013-02-21 22:00:00,22.2360812872,0.0,0.0,0.0,-0.357646619362,-3.2
1247,2013-02-21 23:00:00,22.2968533587,0.0,0.0,0.0,-0.420220079171,-3.5
1248,2013-02-22 00:00:00,22.3611414718,0.0,0.0,0.0,-0.48553010392,-3.7
1249,2013-02-22 01:00:00,22.4268843189,0.0,0.0,0.0,-0.551530907683,-3.8
1250,2013-02-22 02:00:00,22.4933093263,0.0,0.0,0.0,-0.618208735028,-3.9
1251,2013-02-22 03:00:00,22.5616505972,0.0,0.0,0.0,-0.687541397333,-4.1
1252,2013-02-22 04:00:00,22.6301182048,0.0,0.0,0.0,-0.755493443255,-4.1
1253,2013-02-22 05:00:00,22.6997177961,0.0,0.0,0.0,-0.826074950714,-4.3
1254,2013-02-22 06:00:00,22.7731617286,0.0,0.0,0.0,-0.901224852329,-4.6
1255,2013-02-22 07:00:00,22.859070405,0.0,0.0,1.0,-0.993501455265,-4.8
1256,2013-02-22 08:00:00,22.9589439959,0.0,0.0,1.0,-1.09784698715,-4.8
1257,2013-02-22 09:00:00,23.0528994261,0.0,0.0,1.0,-1.18562591452,-4.3
1258,2013-02-22 10:00:00,23.1357307661,0.0,0.0,1.0,-1.26551611032,-4.1
1259,2013-02-22 11:00:00,23.2189568933,0.0,0.0,1.0,-1.35068451307,-4.0
1260,2013-02-22 12:00:00,23.3005064982,0.0,0.0,1.0,-1.43008564941,-3.9
1261,2013-02-22 13:00:00,23.376401548,0.0,0.0,1.0,-1.50389914696,-3.8
1262,2013-02-22 14:00:00,23.4433744473,0.0,0.0,1.0,-1.56684094556,-3.8
1263,2013-02-22 15:00:00,23.5069533624,0.0,0.0,1.0,-1.63079860103,-3.9
1264,2013-02-22 16:00:00,23.5849178781,0.0,0.0,1.0,-1.71704831746,-4.4
1265,2013-02-22 17:00:00,23.6801553747,0.0,0.40131,1.0,-1.81757364692,-4.6
